,Fecha,Cantidad,tend_anual,ciclo_anual,tend_cuatrimestral,ciclo_cuatrimestral,tend_mensual,ciclo_mensual
44,2010-02-14,6,10.51663309189616,-4.516633091896164,11.80601975896341,-5.806019758963412,11.06611611351778,-5.066116113517781
45,2010-02-15,16,11.58204007212055,4.417959927879455,11.92283459141022,4.077165408589781,11.10182096277681,4.898179037223187
46,2010-02-16,9,12.67917945988507,-3.67917945988507,12.03238661782619,-3.032386617826187,11.13472531809948,-2.134725318099481
47,2010-02-17,19,13.77821856627745,5.221781433722551,12.13092715654287,6.869072843457126,11.16477149011286,7.835228509887138
48,2010-02-18,11,14.26065598880377,-3.260655988803775,12.21281228425568,-1.212812284255683,11.19188531779806,-0.1918853177980573
49,2010-02-19,18,14.34347535436576,3.656524645634244,12.27669124818717,5.72330875181283,11.21605309714628,6.783946902853724
50,2010-02-20,19,13.72195533165649,5.278044668343512,12.32045528788222,6.679544712117778,11.23725964355214,7.762740356447861
51,2010-02-21,4,12.67641853267054,-8.676418532670542,12.34557271085562,-8.345572710855617,11.25554211767959,-7.255542117679591
52,2010-02-22,13,12.33167471633745,0.6683252836625506,12.3576865400672,0.6423134599328009,11.27099757788051,1.729002422119491
53,2010-02-23,11,12.42430667635946,-1.424306676359461,12.35722381553253,-1.357223815532532,11.28366709838549,-0.2836670983854912
54,2010-02-24,13,12.79782925182483,0.202170748175174,12.34501302317963,0.6549869768203713,11.29360509449321,1.706394905506791
55,2010-02-25,14,13.06786821360429,0.9321317863957113,12.3210343840518,1.678965615948201,11.30086379271299,2.699136207287006
56,2010-02-26,17,12.88239665227662,4.117603347723382,12.28567748605287,4.714322513947129,11.30550858618153,5.694491413818467
57,2010-02-27,13,12.0385287442439,0.961471255756102,12.24038127059664,0.7596187294033623,11.30762569470378,1.692374305296216
58,2010-02-28,7,10.99219520154394,-3.992195201543941,12.18953113066811,-5.189531130668112,11.30734527706165,-4.30734527706165
59,2010-03-01,12,10.35316213713555,1.646837862864452,12.13798722095818,-0.1379872209581805,11.30481055048075,0.6951894495192477
60,2010-03-02,7,10.09244443173048,-3.092444431730483,12.08736623920107,-5.087366239201065,11.30013149649784,-4.300131496497844
61,2010-03-03,11,10.44455102409882,0.5554489759011751,12.03919864111788,-1.039198641117885,11.2934234607658,-0.2934234607658031
62,2010-03-04,9,11.14919974393377,-2.149199743933771,11.99183527853026,-2.991835278530258,11.28476860891053,-2.284768608910529
63,2010-03-05,17,12.03498025707271,4.965019742927289,11.9429775041091,5.057022495890896,11.274246842488,5.725753157511996
64,2010-03-06,12,12.58661027032362,-0.586610270323618,11.88845677347626,0.111543226523743,11.26192043366681,0.7380795663331945
65,2010-03-07,7,13.08321064936284,-6.083210649362838,11.8272651813135,-4.827265181313496,11.24789583480962,-4.24789583480962
66,2010-03-08,17,13.71004461661495,3.289955383385053,11.75846453681917,5.241535463180826,11.23228519333752,5.767714806662477
67,2010-03-09,17,13.67906169060647,3.320938309393533,11.67809960845334,5.321900391546665,11.21516787969755,5.784832120302452
68,2010-03-10,17,12.72860425120551,4.271395748794493,11.5854911243405,5.414508875659504,11.19666776830901,5.803332231690995
69,2010-03-11,8,11.12836480778315,-3.128364807783148,11.48328600034989,-3.483286000349892,11.17695336964152,-3.176953369641518
70,2010-03-12,8,9.831459189517592,-1.831459189517592,11.37751522039804,-3.377515220398044,11.15623797296279,-3.156237972962789
71,2010-03-13,7,9.290464856341725,-2.290464856341725,11.27203271465125,-4.272032714651253,11.13471035401143,-4.13471035401143
72,2010-03-14,5,9.664925797865635,-4.664925797865635,11.16858146626308,-6.168581466263076,11.11253493483799,-6.112534934837994
73,2010-03-15,15,10.74791162668473,4.252088373315269,11.06623443794041,3.933765562059589,11.08984423386375,3.910155766136246
74,2010-03-16,14,11.58610382773591,2.41389617226409,10.96020922897375,3.039790771026247,11.06672360488858,2.933276395111417
75,2010-03-17,11,11.90651802568652,-0.9065180256865162,10.84818204212989,0.1518179578701115,11.04328857266733,-0.04328857266733444
76,2010-03-18,15,11.82239323276614,3.177606767233858,10.72972894940749,4.270271050592509,11.01967729526039,3.980322704739613
77,2010-03-19,9,11.30192557709454,-2.301925577094543,10.6045209090289,-1.604520909028901,10.99602759671134,-1.996027596711345
